lanes_,maxspeed,oneway_,isRound_,isOpBus_,busBid_,type_,category_,id_,lat_,lon_,busRts_
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
0,50.0,,False,False,,service,road,68094986,0.0,0.0,[]
1,50.0,yes,False,True,,busway,road,80141731,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,80141731,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,84808016,0.0,0.0,"[37, L7, 27]"
1,50.0,yes,False,True,,busway,road,84808016,0.0,0.0,"[37, L7, 27]"
2,30.0,,False,True,,tertiary,road,84842367,0.0,0.0,[L7]
2,30.0,,False,True,,tertiary,road,84842367,0.0,0.0,[L7]
0,50.0,,False,False,,footway,pedestrian,93612862,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,93612862,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,93612862,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,93612862,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,93612862,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,93612862,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150061815,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150061815,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150061815,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150061815,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150331716,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150331716,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150331716,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,150331716,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,151231036,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,151231036,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,151231036,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,151231036,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,151231036,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,151231036,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,151231636,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,151231636,0.0,0.0,[]
0,50.0,,False,False,,service,road,154096095,0.0,0.0,[]
0,50.0,,False,False,,service,road,154096095,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558748,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558748,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558748,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558748,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558748,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558748,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558750,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558750,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558750,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558750,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558750,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558750,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558756,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558756,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558756,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558756,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558757,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558757,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558757,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558757,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558765,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558768,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558768,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558768,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558768,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558768,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558768,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558773,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558773,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558773,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558773,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558773,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,182558773,0.0,0.0,[]
0,50.0,,False,False,,service,road,182797978,0.0,0.0,[]
0,50.0,,False,False,,service,road,182797978,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864161,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864161,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,183864162,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864163,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864163,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864163,0.0,0.0,[]
0,50.0,,False,False,,steps,road,183864165,0.0,0.0,[]
0,50.0,,False,False,,steps,road,183864165,0.0,0.0,[]
0,50.0,,False,False,,steps,road,183864165,0.0,0.0,[]
0,50.0,,False,False,,steps,road,183864165,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,183864166,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,183864166,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864169,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864170,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864171,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864171,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864172,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864172,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864172,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864172,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864173,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864173,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864173,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,183864173,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,198325059,0.0,0.0,[]
2,50.0,,False,True,,busway,road,198325060,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,198325060,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,198325060,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,True,,busway,road,198325060,0.0,0.0,"[37, L7, 27]"
2,50.0,,False,False,,residential,road,198326721,0.0,0.0,[]
2,50.0,,False,False,,residential,road,198326721,0.0,0.0,[]
2,50.0,,False,False,,residential,road,198326721,0.0,0.0,[]
2,50.0,,False,False,,residential,road,198326721,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198326722,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198326722,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198326722,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198326722,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198326722,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198326722,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,198328512,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,198328512,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,198328512,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,198328512,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,198328512,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,198328512,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198328513,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,198328513,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,212729115,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,212729115,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,219983568,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,219983568,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,219983568,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,219983568,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,219983571,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,219983571,0.0,0.0,[]
2,30.0,yes,False,True,,tertiary,road,219983574,0.0,0.0,"[37, L7, 27]"
2,30.0,yes,False,True,,tertiary,road,219983574,0.0,0.0,"[37, L7, 27]"
2,30.0,yes,False,False,,tertiary,road,219983576,0.0,0.0,[]
2,30.0,yes,False,False,,tertiary,road,219983576,0.0,0.0,[]
0,30.0,yes,False,True,,tertiary,road,219983580,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,219983580,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,219983580,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,219983580,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,219983580,0.0,0.0,[L7]
0,30.0,yes,False,True,,tertiary,road,219983580,0.0,0.0,[L7]
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
2,50.0,,False,True,,busway,road,221966543,0.0,0.0,"[37, 27]"
0,50.0,,False,False,,cycleway,cycleway,226312817,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,226312817,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,283141566,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,283141566,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,283141566,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,283141566,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,283141566,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,283141566,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777983,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777987,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777988,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777988,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777988,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777988,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777988,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777988,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777989,0.0,0.0,[]
0,50.0,,False,False,,service,road,361777989,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140144,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140144,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140146,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140146,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140146,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140146,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140147,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,385140147,0.0,0.0,[]
2,50.0,,False,False,,residential,road,443106541,0.0,0.0,[]
2,50.0,,False,False,,residential,road,443106541,0.0,0.0,[]
2,50.0,,False,False,,residential,road,443106541,0.0,0.0,[]
2,50.0,,False,False,,residential,road,443106541,0.0,0.0,[]
2,50.0,,False,False,,residential,road,443106541,0.0,0.0,[]
2,50.0,,False,False,,residential,road,443106541,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,443106547,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,443106547,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,443106547,0.0,0.0,[]
0,50.0,,False,False,,cycleway,cycleway,443106547,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106550,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106550,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106550,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106550,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106550,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106550,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,443106551,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,443106551,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,443106551,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,443106551,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106554,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106556,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106558,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106561,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106561,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106561,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106561,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443106562,0.0,0.0,[]
0,50.0,,False,False,,service,road,443106563,0.0,0.0,[]
0,50.0,,False,False,,service,road,443106563,0.0,0.0,[]
0,50.0,,False,False,,service,road,443106563,0.0,0.0,[]
0,50.0,,False,False,,service,road,443106563,0.0,0.0,[]
0,50.0,yes,False,False,,service,road,443106568,0.0,0.0,[]
0,50.0,,False,False,,service,road,443773986,0.0,0.0,[]
0,50.0,,False,False,,service,road,443773986,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,443775615,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,443775615,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,443775615,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,443775615,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,443775616,0.0,0.0,[]
0,50.0,,False,False,,path,cycleway,443775616,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775841,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775841,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775841,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775841,0.0,0.0,[]
0,50.0,,False,False,,steps,road,443775842,0.0,0.0,[]
0,50.0,,False,False,,steps,road,443775842,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775843,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775843,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775843,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443775843,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777128,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777128,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777128,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777128,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,,False,False,,residential,road,443777129,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,30.0,yes,False,False,,residential,road,443777130,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777131,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777131,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777131,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777131,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777132,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777132,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777132,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443777132,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443778992,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443778992,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,service,road,443780638,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782425,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782425,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782426,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782426,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782426,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782426,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782511,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782511,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,443782511,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,service,road,443859683,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705273,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705273,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705274,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705274,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705275,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705275,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705276,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705276,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
0,50.0,,False,False,,service,road,531705277,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705278,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705279,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
1,30.0,yes,False,False,,tertiary,road,531705280,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705285,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
0,50.0,,False,False,,footway,pedestrian,531705286,0.0,0.0,[]
